id,user_id,source_latitude,source_longitude,source_address,destination_latitude,destination_longitude,destination_address,earliest_departure_time,latest_arrival_time,max_walking_duration_minutes,number_of_riders,same_gender,user_gender,dataset_id
dsalex_5k_osrm-req-002050,dsalex_5k_osrm-user-9672,31.2246379,29.9530039,,31.1945679,29.9238964,,2025-09-15T16:52:58+00:00,2025-09-15T17:23:46.700000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002051,dsalex_5k_osrm-user-6353,31.278378605011934,30.022092721725226,,31.229703970932206,29.96852772882292,,2025-09-15T16:50:24+00:00,2025-09-15T17:21:56.300000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002052,dsalex_5k_osrm-user-4021,31.2078774,29.9292379,,31.21356683828789,29.966169208049713,,2025-09-15T16:54:55+00:00,2025-09-15T17:19:11.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002053,dsalex_5k_osrm-user-3186,31.278378605011934,30.022092721725226,,31.2313638,29.9866541,,2025-09-15T16:57:32+00:00,2025-09-15T17:24:57.700000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002054,dsalex_5k_osrm-user-1500,31.21233406323474,29.88434128600764,,31.2467405,30.0071766,,2025-09-15T16:52:16+00:00,2025-09-15T17:27:02.300000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002055,dsalex_5k_osrm-user-8743,31.2100841,29.9136486,,31.233714,29.9692613,,2025-09-15T17:00:22+00:00,2025-09-15T17:23:38.200000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002056,dsalex_5k_osrm-user-2591,31.205679,29.9052365,,31.3219962,30.0647597,,2025-09-15T16:50:26+00:00,2025-09-15T17:35:18.900000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002057,dsalex_5k_osrm-user-7629,31.208547929997977,29.913387602315876,,31.22983564405406,29.970845211143022,,2025-09-15T16:50:10+00:00,2025-09-15T17:14:38.400000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002058,dsalex_5k_osrm-user-9807,31.1945699,29.9159078,,31.2631093,30.0230303,,2025-09-15T16:52:28+00:00,2025-09-15T17:29:44.500000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002059,dsalex_5k_osrm-user-9830,31.2038459,29.9077741,,31.2219654,29.978621,,2025-09-15T16:49:49+00:00,2025-09-15T17:25:45.300000+00:00,15,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002060,dsalex_5k_osrm-user-5053,31.2070386,29.9382112,,31.254204,30.0120695,,2025-09-15T16:54:09+00:00,2025-09-15T17:22:22.200000+00:00,5,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002061,dsalex_5k_osrm-user-3603,31.1988348,29.9088682,,31.2353438,29.9582054,,2025-09-15T16:56:58+00:00,2025-09-15T17:20:03.700000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002062,dsalex_5k_osrm-user-8465,31.241071117790458,29.961990636681794,,31.2789769,30.0206642,,2025-09-15T17:04:33+00:00,2025-09-15T17:16:20.700000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002063,dsalex_5k_osrm-user-3082,31.2296564,29.9502264,,31.2436249,29.9796972,,2025-09-15T16:54:29+00:00,2025-09-15T17:14:11+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002064,dsalex_5k_osrm-user-8747,31.2007854,29.9087097,,31.2764235,30.0065951,,2025-09-15T17:00:54+00:00,2025-09-15T17:28:02+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002065,dsalex_5k_osrm-user-1574,31.202214019041566,29.90560779310416,,31.2738697,30.0104724,,2025-09-15T16:47:44+00:00,2025-09-15T17:25:24.100000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002066,dsalex_5k_osrm-user-3927,31.2042201,29.9077101,,31.2365269,29.9765656,,2025-09-15T16:55:07+00:00,2025-09-15T17:21:53.600000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002067,dsalex_5k_osrm-user-2066,31.2515583,29.9742059,,31.203959036457068,29.916500013996025,,2025-09-15T16:51:23+00:00,2025-09-15T17:18:12.200000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002068,dsalex_5k_osrm-user-8098,31.2000169,29.898874,,31.2111154,29.9550685,,2025-09-15T16:56:34+00:00,2025-09-15T17:20:25.900000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002069,dsalex_5k_osrm-user-3537,31.249872876841557,29.979252362688353,,31.2216937,29.9774582,,2025-09-15T17:05:02+00:00,2025-09-15T17:21:14.500000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002070,dsalex_5k_osrm-user-6688,31.2016421,29.8805613,,31.2790506,30.0134267,,2025-09-15T16:51:09+00:00,2025-09-15T17:28:15.400000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002071,dsalex_5k_osrm-user-3620,31.1987079,29.9077851,,31.2355367,29.9915708,,2025-09-15T16:50:11+00:00,2025-09-15T17:24:58.600000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002072,dsalex_5k_osrm-user-6259,31.239089349999993,29.993241949999994,,31.1944165,29.9211071,,2025-09-15T16:58:03+00:00,2025-09-15T17:30:10.500000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002073,dsalex_5k_osrm-user-7990,31.2028128,29.9199829,,31.2377576,30.0038918,,2025-09-15T16:52:29+00:00,2025-09-15T17:22:32.700000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002074,dsalex_5k_osrm-user-8762,31.208547929997977,29.913387602315876,,31.2300951,29.9636625,,2025-09-15T16:51:08+00:00,2025-09-15T17:18:55.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002075,dsalex_5k_osrm-user-5189,31.2068073,29.9268143,,31.2945227,30.0620726,,2025-09-15T16:49:56+00:00,2025-09-15T17:29:36.900000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002076,dsalex_5k_osrm-user-2452,31.206672798024385,29.909918591270134,,31.2266814,29.9616394,,2025-09-15T16:38:24+00:00,2025-09-15T17:17:24.800000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002077,dsalex_5k_osrm-user-6327,31.27023772334882,30.025631982748127,,31.2388537,29.9751939,,2025-09-15T16:42:09+00:00,2025-09-15T17:18:39.300000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002078,dsalex_5k_osrm-user-6949,31.2043914,29.9286838,,31.2797279,30.0168422,,2025-09-15T17:00:30+00:00,2025-09-15T17:31:30.700000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002079,dsalex_5k_osrm-user-4840,31.1964551,29.9022358,,31.2499527,29.9995334,,2025-09-15T16:54:56+00:00,2025-09-15T17:32:30.200000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002080,dsalex_5k_osrm-user-2476,31.198363,29.9076949,,31.3193758,30.0601092,,2025-09-15T16:35:12+00:00,2025-09-15T17:28:27.900000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002081,dsalex_5k_osrm-user-5486,31.2469657,29.9921202,,31.278152,30.0168988,,2025-09-15T16:47:36+00:00,2025-09-15T17:14:38.100000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002082,dsalex_5k_osrm-user-6917,31.2010979,29.9007622,,31.2675511,30.0136218,,2025-09-15T16:52:32+00:00,2025-09-15T17:24:22.800000+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002083,dsalex_5k_osrm-user-6690,31.206195186284205,29.921703453944854,,31.2274846,29.9807078,,2025-09-15T16:55:10+00:00,2025-09-15T17:23:22.300000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002084,dsalex_5k_osrm-user-1344,31.2291131,29.9537096,,31.2887339180458,30.028501587192363,,2025-09-15T16:47:33+00:00,2025-09-15T17:18:51.800000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002085,dsalex_5k_osrm-user-6653,31.2439359,29.9821849,,31.3193391,30.0642653,,2025-09-15T16:58:41+00:00,2025-09-15T17:30:10.800000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002086,dsalex_5k_osrm-user-7997,31.2086119,29.8822714,,31.2322182,29.9756759,,2025-09-15T16:48:51+00:00,2025-09-15T17:24:03.900000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002087,dsalex_5k_osrm-user-2690,31.19702621958377,29.89758676364007,,31.2431237,29.981192,,2025-09-15T16:59:27+00:00,2025-09-15T17:26:45.700000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002088,dsalex_5k_osrm-user-1849,31.204249555313613,29.91895032526547,,31.239074052758408,29.973203409797506,,2025-09-15T16:41:03+00:00,2025-09-15T17:22:32.100000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002089,dsalex_5k_osrm-user-9973,31.25549,29.9773543,,31.2989627,30.0554274,,2025-09-15T16:51:54+00:00,2025-09-15T17:13:34.700000+00:00,15,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002090,dsalex_5k_osrm-user-3062,31.263717,29.9959643,,31.2320035,29.9493996,,2025-09-15T16:48:40+00:00,2025-09-15T17:15:27.400000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002091,dsalex_5k_osrm-user-1529,31.1982801,29.9075258,,31.236658,29.97125,,2025-09-15T16:45:40+00:00,2025-09-15T17:18:06.700000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002092,dsalex_5k_osrm-user-3424,31.263717,29.9959643,,31.29522,30.0565694,,2025-09-15T16:40:28+00:00,2025-09-15T17:15:53.300000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002093,dsalex_5k_osrm-user-4399,31.27023772334882,30.025631982748127,,31.187256,29.9094348,,2025-09-15T16:50:03+00:00,2025-09-15T17:31:55.400000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002094,dsalex_5k_osrm-user-6910,31.2705914,29.9952785,,31.2299946,29.9786751,,2025-09-15T16:46:34+00:00,2025-09-15T17:14:59.400000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002095,dsalex_5k_osrm-user-9626,31.2248432,29.9557731,,31.2649949,30.0135153,,2025-09-15T16:53:39+00:00,2025-09-15T17:21:16.500000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002096,dsalex_5k_osrm-user-8006,31.1978485,29.8949781,,31.2319148,29.9766257,,2025-09-15T17:03:21+00:00,2025-09-15T17:23:58.800000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002097,dsalex_5k_osrm-user-7447,31.1996144,29.8959445,,31.2889028,30.0339272,,2025-09-15T16:35:06+00:00,2025-09-15T17:24:14.100000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002098,dsalex_5k_osrm-user-6108,31.2118911,29.940015,,31.29809,30.0537805,,2025-09-15T16:56:28+00:00,2025-09-15T17:29:05.700000+00:00,10,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002099,dsalex_5k_osrm-user-5738,31.2040327,29.9059221,,31.2364467,29.970336,,2025-09-15T16:52:50+00:00,2025-09-15T17:18:02.300000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002100,dsalex_5k_osrm-user-8844,31.2013572,29.9068506,,31.2648617,30.0136915,,2025-09-15T17:09:45+00:00,2025-09-15T17:31:20+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002101,dsalex_5k_osrm-user-2200,31.2291018,29.9510336,,31.276106,30.0051132,,2025-09-15T16:47:44+00:00,2025-09-15T17:19:21.100000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002102,dsalex_5k_osrm-user-4981,31.2340634,29.9626802,,31.203304,29.882846,,2025-09-15T16:40:09+00:00,2025-09-15T17:15:11.700000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002103,dsalex_5k_osrm-user-2262,31.30354566264502,30.06023904075971,,31.2424966,29.9670178,,2025-09-15T16:50:40+00:00,2025-09-15T17:33:25.300000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002104,dsalex_5k_osrm-user-8761,31.207248117008987,29.90897037898496,,31.2649253,30.0034296,,2025-09-15T16:57:31+00:00,2025-09-15T17:23:40.800000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002105,dsalex_5k_osrm-user-2038,31.2035529,29.9078469,,31.2427747,29.9820289,,2025-09-15T16:52:35+00:00,2025-09-15T17:17:30.200000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002106,dsalex_5k_osrm-user-1111,31.2043914,29.9286838,,31.2488366,29.9994732,,2025-09-15T16:54:20+00:00,2025-09-15T17:23:25.400000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002107,dsalex_5k_osrm-user-7308,31.223628673648378,29.93988352065657,,31.2330494,29.9778048,,2025-09-15T16:45:28+00:00,2025-09-15T17:13:50.600000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002108,dsalex_5k_osrm-user-3101,31.24994889522049,30.002004158397845,,31.1974307,29.8995388,,2025-09-15T16:53:33+00:00,2025-09-15T17:26:44.500000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002109,dsalex_5k_osrm-user-6715,31.1949882,29.9168071,,31.21476886626597,29.955416194821844,,2025-09-15T16:56:19+00:00,2025-09-15T17:23:40.500000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002110,dsalex_5k_osrm-user-9010,31.2016421,29.8805613,,31.2634638,30.0142924,,2025-09-15T16:57:40+00:00,2025-09-15T17:31:14.500000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002111,dsalex_5k_osrm-user-2743,31.2444567,29.9881092,,31.1867844,29.9044003,,2025-09-15T16:43:20+00:00,2025-09-15T17:34:59+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002112,dsalex_5k_osrm-user-8860,31.204352554433243,29.920372126195996,,31.2485313,30.0054563,,2025-09-15T16:53:31+00:00,2025-09-15T17:28:53.700000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002113,dsalex_5k_osrm-user-7469,31.26183894439142,29.99757931956705,,31.198176744744792,29.88755552992651,,2025-09-15T16:53:22+00:00,2025-09-15T17:28:07.400000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002114,dsalex_5k_osrm-user-3373,31.2031569,29.9062728,,31.2158833,29.9678399,,2025-09-15T16:52:47+00:00,2025-09-15T17:27:19.400000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002115,dsalex_5k_osrm-user-3496,31.1975472,29.9043166,,31.2627495,29.9930263,,2025-09-15T16:59:29+00:00,2025-09-15T17:28:28.900000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002116,dsalex_5k_osrm-user-3976,31.2401139,29.9946057,,31.3058684,30.0675,,2025-09-15T16:55:26+00:00,2025-09-15T17:32:42.600000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002117,dsalex_5k_osrm-user-2878,31.1974477,29.9116902,,31.310318206514754,30.062094028359716,,2025-09-15T16:55:03+00:00,2025-09-15T17:33:49.300000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002118,dsalex_5k_osrm-user-9692,31.20989742810709,29.91972365417472,,31.2564058,29.9824056,,2025-09-15T16:47:48+00:00,2025-09-15T17:22:21.900000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002119,dsalex_5k_osrm-user-7849,31.2017726,29.9041544,,31.2600382,29.9912542,,2025-09-15T16:44:51+00:00,2025-09-15T17:27:41.100000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002120,dsalex_5k_osrm-user-6598,31.1975656,29.9111114,,31.2289977,29.9780926,,2025-09-15T16:51:38+00:00,2025-09-15T17:21:58.500000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002121,dsalex_5k_osrm-user-5346,31.2100021,29.9312484,,31.2197514,29.9793765,,2025-09-15T16:50:07+00:00,2025-09-15T17:17:21.600000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002122,dsalex_5k_osrm-user-5520,31.30354566264502,30.06023904075971,,31.22891883894443,29.984834308912447,,2025-09-15T16:45:14+00:00,2025-09-15T17:27:50.100000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002123,dsalex_5k_osrm-user-7104,31.3041925851712,30.062121557506366,,31.233358943047122,29.968366187653995,,2025-09-15T16:41:01+00:00,2025-09-15T17:32:57.100000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002124,dsalex_5k_osrm-user-7680,31.296259219498374,30.07242569602325,,31.2432412,30.0044684,,2025-09-15T16:44:56+00:00,2025-09-15T17:26:16.300000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002125,dsalex_5k_osrm-user-6614,31.240947469237433,29.961656930523397,,31.2763651,30.0135152,,2025-09-15T16:56:32+00:00,2025-09-15T17:18:54.900000+00:00,15,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002126,dsalex_5k_osrm-user-7039,31.2439359,29.9821849,,31.1963661,29.9276537,,2025-09-15T16:51:26+00:00,2025-09-15T17:22:34.400000+00:00,5,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002127,dsalex_5k_osrm-user-3969,31.2042201,29.9077101,,31.219576810663426,29.96836673334689,,2025-09-15T16:51:27+00:00,2025-09-15T17:20:21.600000+00:00,5,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002128,dsalex_5k_osrm-user-3855,31.2007891,29.9142122,,31.21527913269205,29.963730380737452,,2025-09-15T16:48:23+00:00,2025-09-15T17:17:46+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002129,dsalex_5k_osrm-user-9448,31.223628673648378,29.93988352065657,,31.2185463,29.9876096,,2025-09-15T16:56:55+00:00,2025-09-15T17:26:38.400000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002130,dsalex_5k_osrm-user-3034,31.306484590186,30.06072620659033,,31.2292318,30.0006978,,2025-09-15T17:00:57+00:00,2025-09-15T17:40:51+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002131,dsalex_5k_osrm-user-1308,31.197648564721753,29.916151235044037,,31.2592376,30.0005448,,2025-09-15T16:49:17+00:00,2025-09-15T17:27:01.900000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002132,dsalex_5k_osrm-user-4909,31.1961938,29.9021818,,31.2304453,29.9711971,,2025-09-15T16:46:50+00:00,2025-09-15T17:25:58.600000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002133,dsalex_5k_osrm-user-9182,31.281382256004804,30.01267687934567,,31.2001742,29.8850049,,2025-09-15T16:52:53+00:00,2025-09-15T17:23:47.700000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002134,dsalex_5k_osrm-user-8266,31.2016421,29.8805613,,31.2363765,29.9713009,,2025-09-15T16:46:30+00:00,2025-09-15T17:20:31.500000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002135,dsalex_5k_osrm-user-5842,31.2311609,29.9561164,,31.2800652,30.0193633,,2025-09-15T16:48:02+00:00,2025-09-15T17:17:09.600000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-002136,dsalex_5k_osrm-user-5974,31.2255512,29.9485281,,31.260952,30.0148174,,2025-09-15T17:02:39+00:00,2025-09-15T17:17:21.600000+00:00,15,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002137,dsalex_5k_osrm-user-8567,31.2033913,29.9097886,,31.2441409,29.9812724,,2025-09-15T16:54:19+00:00,2025-09-15T17:24:43.600000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002138,dsalex_5k_osrm-user-9112,31.209167127927948,29.911261254550173,,31.270836158591464,30.012780914895153,,2025-09-15T16:52:10+00:00,2025-09-15T17:24:11.900000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002139,dsalex_5k_osrm-user-7151,31.204352554433243,29.920372126195996,,31.226236773401357,29.99611514556147,,2025-09-15T16:46:39+00:00,2025-09-15T17:22:51.500000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002140,dsalex_5k_osrm-user-7307,31.2446944,29.9661419,,31.244721,30.0154987,,2025-09-15T16:45:15+00:00,2025-09-15T17:16:36.600000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002141,dsalex_5k_osrm-user-3262,31.205068455901,29.922433667371482,,31.2539262,30.0123461,,2025-09-15T17:00:57+00:00,2025-09-15T17:32:03.600000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002142,dsalex_5k_osrm-user-5297,31.204361861430964,29.926306565696628,,31.2301491,29.9802518,,2025-09-15T16:52:46+00:00,2025-09-15T17:20:16+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002143,dsalex_5k_osrm-user-9099,31.196872843683426,29.89576831971533,,31.2291271,29.9958113,,2025-09-15T16:51:16+00:00,2025-09-15T17:27:34.200000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002144,dsalex_5k_osrm-user-6810,31.2790801,30.0114471,,31.2384612,30.0064362,,2025-09-15T16:53:18+00:00,2025-09-15T17:18:54.800000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002145,dsalex_5k_osrm-user-8256,31.2126853,29.9394745,,31.2371662,29.9787907,,2025-09-15T16:48:17+00:00,2025-09-15T17:17:04.600000+00:00,5,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002146,dsalex_5k_osrm-user-2403,31.27092670760347,30.010461570488214,,31.1972819,29.9242928,,2025-09-15T17:02:09+00:00,2025-09-15T17:28:48.300000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002147,dsalex_5k_osrm-user-6783,31.241071117790458,29.961990636681794,,31.1950778,29.8910134,,2025-09-15T16:55:52+00:00,2025-09-15T17:20:13.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002148,dsalex_5k_osrm-user-9386,31.24092275530832,29.96168496728618,,31.203551524215175,29.93052034428719,,2025-09-15T16:52:49+00:00,2025-09-15T17:15:23.700000+00:00,0,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002149,dsalex_5k_osrm-user-2117,31.205426211723616,29.952792224594013,,31.2282513,29.9701084,,2025-09-15T16:51:41+00:00,2025-09-15T17:18:57.300000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002150,dsalex_5k_osrm-user-2914,31.262340226707227,29.999829304191177,,31.1888656,29.9021097,,2025-09-15T16:45:47+00:00,2025-09-15T17:24:53.700000+00:00,5,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002151,dsalex_5k_osrm-user-3857,31.2011372,29.9029806,,31.2010692,29.940876,,2025-09-15T16:47:38+00:00,2025-09-15T17:17:13.500000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002152,dsalex_5k_osrm-user-8785,31.2516991,29.9740803,,31.2885882,30.0279633,,2025-09-15T16:52:04+00:00,2025-09-15T17:13:58.600000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002153,dsalex_5k_osrm-user-3419,31.2068073,29.9268143,,31.2388801,30.0024463,,2025-09-15T16:51:20+00:00,2025-09-15T17:20:39.400000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002154,dsalex_5k_osrm-user-7898,31.1987524,29.9177963,,31.2733271,30.0072016,,2025-09-15T16:55:09+00:00,2025-09-15T17:30:29.400000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002155,dsalex_5k_osrm-user-6565,31.1938154,29.9115578,,31.225361883187364,29.954757179964236,,2025-09-15T16:56:46+00:00,2025-09-15T17:21:08+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002156,dsalex_5k_osrm-user-5976,31.2121656,29.9395451,,31.2616102,29.9915836,,2025-09-15T17:00:35+00:00,2025-09-15T17:25:28.400000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002157,dsalex_5k_osrm-user-2955,31.2068073,29.9268143,,31.2345821,30.0009508,,2025-09-15T16:51:32+00:00,2025-09-15T17:27:48.800000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002158,dsalex_5k_osrm-user-7315,31.207083509675442,29.946460118051217,,31.2360903,29.9662305,,2025-09-15T16:48:52+00:00,2025-09-15T17:22:09+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002159,dsalex_5k_osrm-user-8979,31.207615366284674,29.92378508261404,,31.2634337,30.0156355,,2025-09-15T16:40:26+00:00,2025-09-15T17:21:07.100000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002160,dsalex_5k_osrm-user-2696,31.2489231,29.9763582,,31.2395486,30.0120946,,2025-09-15T16:41:16+00:00,2025-09-15T17:23:03.200000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002161,dsalex_5k_osrm-user-5388,31.207743160290956,29.91184903928871,,31.32920008090409,30.074227651865357,,2025-09-15T16:53:50+00:00,2025-09-15T17:44:44.900000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-002162,dsalex_5k_osrm-user-4019,31.311022331742777,30.063314481864264,,31.2054938,29.93726,,2025-09-15T16:47:33+00:00,2025-09-15T17:40:17.300000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002163,dsalex_5k_osrm-user-2200,31.2109273,29.9265176,,31.22588040687621,29.961302901114763,,2025-09-15T16:50:30+00:00,2025-09-15T17:23:04.100000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-002164,dsalex_5k_osrm-user-6797,31.26183894439142,29.99757931956705,,31.2300481,29.9786371,,2025-09-15T16:52:50+00:00,2025-09-15T17:15:27.400000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002165,dsalex_5k_osrm-user-6024,31.2083488,29.8815197,,31.2407819,30.0044927,,2025-09-15T16:48:30+00:00,2025-09-15T17:27:14+00:00,10,3,True,female,alex_5k_osrm
dsalex_5k_osrm-req-002166,dsalex_5k_osrm-user-6203,31.2158369,29.941974,,31.1987694,29.896418,,2025-09-15T16:49:56+00:00,2025-09-15T17:18:56.600000+00:00,5,1,False,female,alex_5k_osrm
