id,user_id,source_latitude,source_longitude,source_address,destination_latitude,destination_longitude,destination_address,departure_time,max_estimated_arrival_time,estimated_arrival_time,detour_duration_minutes,capacity,current_number_of_requests,same_gender,user_gender,dataset_id
dsalex_5k_osrm-drv-000378,dsalex_5k_osrm-user-41842,31.2695196,29.9982033,,31.2482536,29.9718498,,2025-09-15T17:10:19+00:00,2025-09-15T17:28:03.900000+00:00,,10,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000379,dsalex_5k_osrm-user-28235,31.2042201,29.9077101,,31.2334851,29.9871429,,2025-09-15T17:03:02+00:00,2025-09-15T17:35:43.900000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000380,dsalex_5k_osrm-user-71749,31.204361861430964,29.926306565696628,,31.2289713,29.9798904,,2025-09-15T17:06:35+00:00,2025-09-15T17:43:19.300000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000381,dsalex_5k_osrm-user-29653,31.1968263,29.903653,,31.2257872,29.9815694,,2025-09-15T17:04:49+00:00,2025-09-15T17:37:39.300000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000382,dsalex_5k_osrm-user-81093,31.205679,29.9052365,,31.2591348,29.9876418,,2025-09-15T17:07:24+00:00,2025-09-15T17:36:18.300000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000383,dsalex_5k_osrm-user-52316,31.2497399,29.9755071,,31.1865619,29.9022518,,2025-09-15T17:01:57+00:00,2025-09-15T17:31:04.900000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000384,dsalex_5k_osrm-user-62052,31.2047484,29.9082044,,31.2585961,29.9984191,,2025-09-15T17:03:08+00:00,2025-09-15T17:32:04.100000+00:00,,10,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000385,dsalex_5k_osrm-user-61482,31.2676522,30.0050783,,31.195661561252283,29.907075310465945,,2025-09-15T17:01:59+00:00,2025-09-15T17:22:24.100000+00:00,,0,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000386,dsalex_5k_osrm-user-33148,31.275877245882246,30.018922049699974,,31.260995,29.9930745,,2025-09-15T17:10:55+00:00,2025-09-15T17:47:40.400000+00:00,,25,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000387,dsalex_5k_osrm-user-23623,31.204249555313613,29.91895032526547,,31.2458669,30.0057359,,2025-09-15T17:00:19+00:00,2025-09-15T17:36:42.500000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000388,dsalex_5k_osrm-user-39231,31.241071117790458,29.961990636681794,,31.1832563,29.8989022,,2025-09-15T17:08:10+00:00,2025-09-15T17:25:48.800000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000389,dsalex_5k_osrm-user-59305,31.2121656,29.9395451,,31.2204182,29.9774811,,2025-09-15T17:00:14+00:00,2025-09-15T17:25:09.100000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000390,dsalex_5k_osrm-user-90803,31.2069961,29.8822521,,31.2584966,29.9849413,,2025-09-15T17:01:54+00:00,2025-09-15T17:33:29.700000+00:00,,15,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000391,dsalex_5k_osrm-user-55601,31.2105215,29.9138381,,31.2604234,29.9938399,,2025-09-15T17:00:41+00:00,2025-09-15T17:25:44.200000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000392,dsalex_5k_osrm-user-84846,31.21536828780001,29.92711575812953,,31.216675229422055,29.96786348954077,,2025-09-15T17:00:03+00:00,2025-09-15T17:17:33.400000+00:00,,0,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000393,dsalex_5k_osrm-user-91793,31.2385483,29.9630934,,31.2723125,30.0104846,,2025-09-15T17:02:04+00:00,2025-09-15T17:25:35.200000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000394,dsalex_5k_osrm-user-36474,31.25509809530058,29.986453976800682,,31.191214,29.9184175,,2025-09-15T17:04:08+00:00,2025-09-15T17:39:29.700000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000395,dsalex_5k_osrm-user-13864,31.223628673648378,29.93988352065657,,31.1976246,29.9076551,,2025-09-15T17:01:19+00:00,2025-09-15T17:27:13.600000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000396,dsalex_5k_osrm-user-62518,31.2103065,29.9385546,,31.2017933,29.8822989,,2025-09-15T17:04:14+00:00,2025-09-15T17:42:28.100000+00:00,,25,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000397,dsalex_5k_osrm-user-65447,31.2159038,29.9251413,,31.23379685133383,29.982412812935465,,2025-09-15T17:05:14+00:00,2025-09-15T17:29:40.800000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000398,dsalex_5k_osrm-user-85355,31.2085873,29.88147,,31.2652348,29.9927455,,2025-09-15T17:00:18+00:00,2025-09-15T17:18:17+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000399,dsalex_5k_osrm-user-20586,31.2115555,29.9377817,,31.2752852,30.0158927,,2025-09-15T17:01:09+00:00,2025-09-15T17:32:04.900000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000400,dsalex_5k_osrm-user-94609,31.1968263,29.903653,,31.24695542275862,29.997806171526612,,2025-09-15T17:03:16+00:00,2025-09-15T17:33:12.600000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000401,dsalex_5k_osrm-user-25441,31.2047484,29.9082044,,31.2361304,29.9749705,,2025-09-15T17:05:52+00:00,2025-09-15T17:22:39.700000+00:00,,0,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000402,dsalex_5k_osrm-user-41767,31.20951685155458,29.916483817470677,,31.265664,30.0035499,,2025-09-15T17:01:43+00:00,2025-09-15T17:27:32.500000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000403,dsalex_5k_osrm-user-35173,31.281382256004804,30.01267687934567,,31.242782136983777,29.96436255311621,,2025-09-15T17:01:37+00:00,2025-09-15T17:27:15.500000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000404,dsalex_5k_osrm-user-58375,31.27084842035244,30.02107704198794,,31.1972265,29.9262046,,2025-09-15T17:10:20+00:00,2025-09-15T17:38:59.300000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000405,dsalex_5k_osrm-user-45585,31.2146767,29.944936,,31.2452404,30.0066932,,2025-09-15T17:05:17+00:00,2025-09-15T17:22:59.100000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000406,dsalex_5k_osrm-user-13420,31.2607607,29.9912443,,31.2224928,29.9646333,,2025-09-15T17:02:32+00:00,2025-09-15T17:13:36.500000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000407,dsalex_5k_osrm-user-60284,31.2097114,29.9147503,,31.2990853,30.0527754,,2025-09-15T17:09:29+00:00,2025-09-15T17:51:53.400000+00:00,,20,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000408,dsalex_5k_osrm-user-62547,31.2439359,29.9821849,,31.2769187,30.0043622,,2025-09-15T17:08:09+00:00,2025-09-15T17:30:34.800000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000409,dsalex_5k_osrm-user-50843,31.2246436,29.9474299,,31.257656,30.0005615,,2025-09-15T17:07:21+00:00,2025-09-15T17:46:42.900000+00:00,,25,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000410,dsalex_5k_osrm-user-24197,31.204361861430964,29.926306565696628,,31.2355226,29.9748015,,2025-09-15T17:06:44+00:00,2025-09-15T17:47:14.600000+00:00,,25,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000411,dsalex_5k_osrm-user-28546,31.262571445231206,29.997118489204993,,31.2200355,29.9758249,,2025-09-15T17:05:37+00:00,2025-09-15T17:31:00.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000412,dsalex_5k_osrm-user-36304,31.27650249511168,30.01863922130246,,31.1859056,29.9061538,,2025-09-15T17:09:15+00:00,2025-09-15T17:48:03+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000413,dsalex_5k_osrm-user-58798,31.1984077,29.8933832,,31.237502,29.9992755,,2025-09-15T17:03:27+00:00,2025-09-15T17:34:25.400000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000414,dsalex_5k_osrm-user-46481,31.2126399,29.9441405,,31.2694527,30.0125512,,2025-09-15T17:08:18+00:00,2025-09-15T17:49:33.600000+00:00,,20,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000415,dsalex_5k_osrm-user-95933,31.2043914,29.9286838,,31.1888381,29.8939879,,2025-09-15T17:04:17+00:00,2025-09-15T17:27:02.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000416,dsalex_5k_osrm-user-51856,31.2535283,29.9833206,,31.1970384,29.9300891,,2025-09-15T17:02:15+00:00,2025-09-15T17:28:59.600000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000417,dsalex_5k_osrm-user-56507,31.206813,29.9116057,,31.2403805,29.9734456,,2025-09-15T17:01:25+00:00,2025-09-15T17:16:27.500000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000418,dsalex_5k_osrm-user-52079,31.2401648,29.9655198,,31.2660681,30.0050461,,2025-09-15T17:05:56+00:00,2025-09-15T17:25:10.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000419,dsalex_5k_osrm-user-40082,31.2473108,29.979356,,31.2724516,30.0203766,,2025-09-15T17:10:55+00:00,2025-09-15T17:50:34.400000+00:00,,25,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000420,dsalex_5k_osrm-user-55671,31.197648564721753,29.916151235044037,,31.2303252,29.9762449,,2025-09-15T17:07:49+00:00,2025-09-15T17:37:04.200000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000421,dsalex_5k_osrm-user-88422,31.2258268,29.9408078,,31.2224551,29.9823439,,2025-09-15T17:05:11+00:00,2025-09-15T17:32:58+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000422,dsalex_5k_osrm-user-61524,31.20678804589725,29.91129179087725,,31.2568397,29.9852863,,2025-09-15T17:02:55+00:00,2025-09-15T17:28:48.200000+00:00,,10,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000423,dsalex_5k_osrm-user-48782,31.275877245882246,30.018922049699974,,31.2165704,29.9659824,,2025-09-15T17:09:36+00:00,2025-09-15T17:46:47.600000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000424,dsalex_5k_osrm-user-30752,31.1991069,29.9100917,,31.2379158,29.9731855,,2025-09-15T17:10:32+00:00,2025-09-15T17:43:04.500000+00:00,,15,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000425,dsalex_5k_osrm-user-48642,31.1979492,29.8946992,,31.236806,29.975568,,2025-09-15T17:05:37+00:00,2025-09-15T17:44:40+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000426,dsalex_5k_osrm-user-86311,31.2205607,29.9356486,,31.2452393,30.0020336,,2025-09-15T17:09:06+00:00,2025-09-15T17:37:24.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000427,dsalex_5k_osrm-user-51575,31.304292,30.0623411,,31.2465313,29.9797625,,2025-09-15T17:10:24+00:00,2025-09-15T17:31:26.100000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000428,dsalex_5k_osrm-user-72162,31.207415,29.9332092,,31.2229168,29.9792484,,2025-09-15T17:01:40+00:00,2025-09-15T17:27:50.600000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000429,dsalex_5k_osrm-user-64732,31.2340831,29.9603931,,31.2734491,30.0081079,,2025-09-15T17:08:23+00:00,2025-09-15T17:19:16.500000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000430,dsalex_5k_osrm-user-34226,31.207743160290956,29.91184903928871,,31.2694828,29.9945453,,2025-09-15T17:06:34+00:00,2025-09-15T17:31:44.100000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000431,dsalex_5k_osrm-user-85441,31.198363,29.9076949,,31.265931,30.0060822,,2025-09-15T17:00:19+00:00,2025-09-15T17:19:27.500000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000432,dsalex_5k_osrm-user-50096,31.21549686316015,29.927337549888303,,31.2463121,30.0047457,,2025-09-15T17:07:30+00:00,2025-09-15T17:40:29.200000+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000433,dsalex_5k_osrm-user-66166,31.1951922,29.9154382,,31.2679924,30.0130737,,2025-09-15T17:07:26+00:00,2025-09-15T17:42:07.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000434,dsalex_5k_osrm-user-77435,31.219401,29.9414862,,31.2439505,29.9847566,,2025-09-15T17:10:21+00:00,2025-09-15T17:35:11.300000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000435,dsalex_5k_osrm-user-42622,31.25549,29.9773543,,31.1903524,29.9105117,,2025-09-15T17:00:51+00:00,2025-09-15T17:20:25.200000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000436,dsalex_5k_osrm-user-44474,31.2124001,29.9440001,,31.225938921696333,29.99564211287463,,2025-09-15T17:03:26+00:00,2025-09-15T17:45:22+00:00,,25,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000437,dsalex_5k_osrm-user-78063,31.27023772334882,30.025631982748127,,31.2447944,30.0177303,,2025-09-15T17:06:07+00:00,2025-09-15T17:36:15.400000+00:00,,15,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000438,dsalex_5k_osrm-user-64353,31.2011372,29.9029806,,31.2168778,29.9686071,,2025-09-15T17:06:14+00:00,2025-09-15T17:39:52.800000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000439,dsalex_5k_osrm-user-90602,31.2006412,29.9072007,,31.2399687,30.0070003,,2025-09-15T17:08:39+00:00,2025-09-15T17:41:28.100000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000440,dsalex_5k_osrm-user-82128,31.2515583,29.9742059,,31.1877103,29.9005672,,2025-09-15T17:00:22+00:00,2025-09-15T17:29:36+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000441,dsalex_5k_osrm-user-23371,31.1967645,29.8937999,,31.2423882,30.0033784,,2025-09-15T17:07:09+00:00,2025-09-15T17:39:17.200000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000442,dsalex_5k_osrm-user-12403,31.251513,29.9753775,,31.204899419777586,29.909082925086413,,2025-09-15T17:06:37+00:00,2025-09-15T17:31:20.700000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000443,dsalex_5k_osrm-user-25318,31.2420719,30.0002237,,31.28701378614759,30.011235125557604,,2025-09-15T17:00:45+00:00,2025-09-15T17:21:02.500000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000444,dsalex_5k_osrm-user-73512,31.2370413,29.9576749,,31.1840689,29.8976126,,2025-09-15T17:04:41+00:00,2025-09-15T17:42:40.700000+00:00,,20,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000445,dsalex_5k_osrm-user-81089,31.2197891,29.9326961,,31.217487009691503,29.96701439833122,,2025-09-15T17:10:03+00:00,2025-09-15T17:50:30.700000+00:00,,25,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000446,dsalex_5k_osrm-user-94658,31.2133741,29.943616,,31.1890928,29.9097097,,2025-09-15T17:03:08+00:00,2025-09-15T17:14:55.800000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000447,dsalex_5k_osrm-user-98304,31.21064625958611,29.917849088411703,,31.2631736,30.0052849,,2025-09-15T17:02:28+00:00,2025-09-15T17:27:33.500000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000448,dsalex_5k_osrm-user-28981,31.2011768,29.9006817,,31.2493259,29.9865429,,2025-09-15T17:05:37+00:00,2025-09-15T17:33:21.800000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000449,dsalex_5k_osrm-user-99103,31.1991069,29.9100917,,31.2303698,29.981843,,2025-09-15T17:09:56+00:00,2025-09-15T17:50:30.600000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000450,dsalex_5k_osrm-user-19548,31.2205607,29.9356486,,31.2517353,29.9984483,,2025-09-15T17:05:32+00:00,2025-09-15T17:34:02.400000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000451,dsalex_5k_osrm-user-39562,31.2047484,29.9082044,,31.2513286,29.9944259,,2025-09-15T17:07:43+00:00,2025-09-15T17:27:23.400000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000452,dsalex_5k_osrm-user-31608,31.2007209,29.9137899,,31.2358635,29.9750864,,2025-09-15T17:05:50+00:00,2025-09-15T17:43:11.900000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000453,dsalex_5k_osrm-user-81076,31.2126853,29.9394745,,31.22239,29.9786077,,2025-09-15T17:02:24+00:00,2025-09-15T17:33:14.400000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000454,dsalex_5k_osrm-user-73764,31.2296564,29.9502264,,31.27134,30.0133288,,2025-09-15T17:06:35+00:00,2025-09-15T17:49:10.700000+00:00,,25,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000455,dsalex_5k_osrm-user-73599,31.1892701,29.9067552,,31.2592277,30.0206378,,2025-09-15T17:03:22+00:00,2025-09-15T17:30:48+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000456,dsalex_5k_osrm-user-24787,31.203717,29.9079332,,31.2635234,30.021322,,2025-09-15T17:09:34+00:00,2025-09-15T17:41:55.500000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000457,dsalex_5k_osrm-user-48826,31.262340226707227,29.999829304191177,,31.2338439,29.9803638,,2025-09-15T17:04:10+00:00,2025-09-15T17:27:53.900000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000458,dsalex_5k_osrm-user-34963,31.1993278,29.9203675,,31.2322835,29.9649301,,2025-09-15T17:00:24+00:00,2025-09-15T17:13:55.400000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000459,dsalex_5k_osrm-user-42776,31.207415,29.9332092,,31.2382457,29.9701708,,2025-09-15T17:06:51+00:00,2025-09-15T17:29:10.700000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000460,dsalex_5k_osrm-user-92556,31.2675718,30.0004186,,31.2011521,29.8836622,,2025-09-15T17:09:45+00:00,2025-09-15T17:39:09.600000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000461,dsalex_5k_osrm-user-82171,31.207615366284674,29.92378508261404,,31.2185109,29.9698032,,2025-09-15T17:08:43+00:00,2025-09-15T17:36:30.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000462,dsalex_5k_osrm-user-18761,31.2627833,30.0003314,,31.1934259,29.8925637,,2025-09-15T17:10:32+00:00,2025-09-15T17:33:32.300000+00:00,,0,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000463,dsalex_5k_osrm-user-90189,31.27092670760347,30.010461570488214,,31.2350689,30.0000501,,2025-09-15T17:10:58+00:00,2025-09-15T17:39:25.700000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000464,dsalex_5k_osrm-user-82839,31.2030708,29.9206413,,31.2365891,29.9701855,,2025-09-15T17:00:16+00:00,2025-09-15T17:23:14.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000465,dsalex_5k_osrm-user-27997,31.2398692,29.9652163,,31.19680407500879,29.903861287933115,,2025-09-15T17:02:29+00:00,2025-09-15T17:18:20.900000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000466,dsalex_5k_osrm-user-35294,31.1970867,29.8984825,,31.279968,30.0175609,,2025-09-15T17:01:40+00:00,2025-09-15T17:32:24.900000+00:00,,10,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000467,dsalex_5k_osrm-user-75516,31.2235593,29.9484199,,31.2678246,30.0127888,,2025-09-15T17:09:43+00:00,2025-09-15T17:27:08.900000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000468,dsalex_5k_osrm-user-24049,31.25051689744653,29.975441562108905,,31.2052323,29.9291383,,2025-09-15T17:10:16+00:00,2025-09-15T17:42:44.700000+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000469,dsalex_5k_osrm-user-52974,31.2749094,30.0062183,,31.2027144,29.9377252,,2025-09-15T17:08:18+00:00,2025-09-15T17:38:03+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000470,dsalex_5k_osrm-user-48242,31.2007209,29.9137899,,31.2527617,29.9820301,,2025-09-15T17:04:58+00:00,2025-09-15T17:46:34.700000+00:00,,25,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000471,dsalex_5k_osrm-user-85365,31.2252417,29.9549051,,31.201298613132085,29.919830479744082,,2025-09-15T17:08:03+00:00,2025-09-15T17:32:40.700000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000472,dsalex_5k_osrm-user-59690,31.2097114,29.9147503,,31.238713,29.9860454,,2025-09-15T17:08:09+00:00,2025-09-15T17:22:24.700000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000473,dsalex_5k_osrm-user-48696,31.2298159,29.950072,,31.2356687,29.9815049,,2025-09-15T17:06:12+00:00,2025-09-15T17:32:56.100000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000474,dsalex_5k_osrm-user-98557,31.2061589,29.8825432,,31.2378841,29.9822606,,2025-09-15T17:00:06+00:00,2025-09-15T17:28:31.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000475,dsalex_5k_osrm-user-62369,31.2061336,29.9056982,,31.2304598,29.9781758,,2025-09-15T17:02:32+00:00,2025-09-15T17:30:43.800000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000476,dsalex_5k_osrm-user-25874,31.2205607,29.9356486,,31.2383025,29.9779423,,2025-09-15T17:03:57+00:00,2025-09-15T17:32:05.700000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000477,dsalex_5k_osrm-user-71448,31.2038459,29.9077741,,31.232059687624993,29.96590433769344,,2025-09-15T17:04:01+00:00,2025-09-15T17:28:06.200000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000478,dsalex_5k_osrm-user-79189,31.198363,29.9076949,,31.2518998,29.9912458,,2025-09-15T17:09:23+00:00,2025-09-15T17:44:16.500000+00:00,,15,2,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000479,dsalex_5k_osrm-user-41549,31.2061589,29.8825432,,31.2725596,30.0180441,,2025-09-15T17:06:15+00:00,2025-09-15T17:29:37.100000+00:00,,0,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000480,dsalex_5k_osrm-user-35878,31.2168583,29.941556,,31.3006472,30.0647172,,2025-09-15T17:04:05+00:00,2025-09-15T17:42:13.300000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000481,dsalex_5k_osrm-user-72391,31.2392452,29.96397,,31.2668843,29.9921474,,2025-09-15T17:04:08+00:00,2025-09-15T17:13:06.700000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000482,dsalex_5k_osrm-user-53043,31.2392452,29.96397,,31.190201882368054,29.891868179246853,,2025-09-15T17:09:27+00:00,2025-09-15T17:27:43.500000+00:00,,0,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000483,dsalex_5k_osrm-user-97240,31.2376371,29.9580884,,31.2464403,30.0151245,,2025-09-15T17:01:04+00:00,2025-09-15T17:28:56.300000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000484,dsalex_5k_osrm-user-74849,31.1989523,29.8907029,,31.2427747,29.9820289,,2025-09-15T17:04:09+00:00,2025-09-15T17:30:35+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000485,dsalex_5k_osrm-user-12673,31.20154018576889,29.900350604751782,,31.223469041879035,29.951897318773266,,2025-09-15T17:03:34+00:00,2025-09-15T17:34:59.100000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000486,dsalex_5k_osrm-user-69739,31.1989523,29.8907029,,31.2279097,29.9956496,,2025-09-15T17:02:27+00:00,2025-09-15T17:38:31.800000+00:00,,15,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000487,dsalex_5k_osrm-user-76631,31.198337930593635,29.913641723313987,,31.2406241,30.0037828,,2025-09-15T17:03:02+00:00,2025-09-15T17:50:19.300000+00:00,,25,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000488,dsalex_5k_osrm-user-56220,31.2380845,29.9961012,,31.2043335,29.8830894,,2025-09-15T17:09:26+00:00,2025-09-15T17:51:25+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000489,dsalex_5k_osrm-user-15104,31.198363,29.9076949,,31.2346325,29.9517983,,2025-09-15T17:04:46+00:00,2025-09-15T17:17:03.600000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000490,dsalex_5k_osrm-user-12680,31.313017361215806,30.063693441280932,,31.2035472,29.9318419,,2025-09-15T17:06:44+00:00,2025-09-15T18:04:43.500000+00:00,,25,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000491,dsalex_5k_osrm-user-56887,31.2083488,29.8815197,,31.2537702,30.0046606,,2025-09-15T17:03:31+00:00,2025-09-15T17:27:13.800000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000492,dsalex_5k_osrm-user-64463,31.1981166,29.9172604,,31.225929118843233,29.995396716701805,,2025-09-15T17:04:58+00:00,2025-09-15T17:24:58.800000+00:00,,0,3,0,False,male,alex_5k_osrm
